segment_id,speaker_id,accent,source_speaker_code,source_speaker_number,source_speaker_sex,half,utt_interval_index,start_seconds,end_seconds,duration_seconds,sentence_raw,sentence_normalized,corpus_role,test_actual_talker,is_actual_test_talker,behavior_item_id,in_experiment_audio,word_interval_count,phone_interval_count,source_wav_relpath,source_textgrid_relpath
B23-TUR-HT1-utt094,B23.TUR.TUR,TUR,TUR,090,F,HT1,94,76.807,78.236,1.429000000000002,THE BABY SLEPT ALL NIGHT,THE BABY SLEPT ALL NIGHT,actual_test,B23.TUR.TUR,true,B23.TUR.TUR.S2189,true,5,16,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.TextGrid
B23-TUR-HT1-utt096,B23.TUR.TUR,TUR,TUR,090,F,HT1,96,78.492,80.102,1.6099999999999994,THE SALT SHAKER IS EMPTY,THE SALT SHAKER IS EMPTY,counterfactual_test,B23.FAR.FAR,false,B23.FAR.FAR.S1186,false,5,17,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.TextGrid
B23-TUR-HT1-utt098,B23.TUR.TUR,TUR,TUR,090,F,HT1,98,80.16300000000001,81.542,1.3789999999999907,THE POLICEMAN KNOWS THE WAY,THE POLICEMAN KNOWS THE WAY,counterfactual_test,B23.SPA.SPA,false,B23.SPA.SPA.S1886,false,5,17,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.TextGrid
B23-TUR-HT1-utt100,B23.TUR.TUR,TUR,TUR,090,F,HT1,100,81.635,83.174,1.5390000000000015,THE BUCKETS FILL UP QUICKLY,THE BUCKETS FILL UP QUICKLY,counterfactual_test,B23.BRP.BRP,false,B23.BRP.BRP.S7985,false,7,21,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.TextGrid
B23-TUR-HT1-utt102,B23.TUR.TUR,TUR,TUR,090,F,HT1,102,83.243,84.544,1.301000000000002,THE BOY IS RUNNING AWAY,THE BOY IS RUNNING AWAY,training_sentence,,false,,true,5,14,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.TextGrid
B23-TUR-HT1-utt104,B23.TUR.TUR,TUR,TUR,090,F,HT1,104,84.67999999999999,86.44999999999999,1.769999999999996,A TOWEL IS NEAR THE SINK,A TOWEL IS NEAR THE SINK,training_sentence,,false,,true,7,16,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.TextGrid
B23-TUR-HT1-utt106,B23.TUR.TUR,TUR,TUR,090,F,HT1,106,86.53099999999999,88.231,1.7000000000000028,FLOWERS CAN GROW IN THE POT,FLOWERS CAN GROW IN THE POT,training_sentence,,false,,true,7,19,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.TextGrid
B23-TUR-HT1-utt108,B23.TUR.TUR,TUR,TUR,090,F,HT1,108,88.44399999999999,90.19399999999999,1.75,HE'S SKATING WITH HIS FRIEND,HE'S SKATING WITH HIS FRIEND,training_sentence,,false,,true,5,20,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.TextGrid
B23-TUR-HT1-utt110,B23.TUR.TUR,TUR,TUR,090,F,HT1,110,90.326,91.815,1.4890000000000043,THE JANITOR SWEPT THE FLOOR,THE JANITOR SWEPT THE FLOOR,counterfactual_test,B23.SPA.SPA,false,B23.SPA.SPA.S2534,false,5,19,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.TextGrid
B23-TUR-HT1-utt112,B23.TUR.TUR,TUR,TUR,090,F,HT1,112,91.949,93.27,1.320999999999998,THE LADY WASHED THE SHIRT,THE LADY WASHED THE SHIRT,counterfactual_test,B23.SPA.SPA,false,B23.SPA.SPA.S9981,false,5,15,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.TextGrid
B23-TUR-HT1-utt114,B23.TUR.TUR,TUR,TUR,090,F,HT1,114,93.51,95.229,1.718999999999994,SHE TOOK OFF HER FUR COAT,SHE TOOK OFF HER FUR COAT,training_sentence,,false,,true,7,15,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.TextGrid
B23-TUR-HT1-utt116,B23.TUR.TUR,TUR,TUR,090,F,HT1,116,95.29,96.69900000000001,1.409000000000006,THE MATCH BOXES ARE EMPTY,THE MATCH BOXES ARE EMPTY,counterfactual_test,B23.SPA.SPA,false,B23.SPA.SPA.S9461,false,5,17,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.TextGrid
B23-TUR-HT1-utt118,B23.TUR.TUR,TUR,TUR,090,F,HT1,118,96.84,98.35000000000001,1.5100000000000051,THE MAN IS PAINTING A SIGN,THE MAN IS PAINTING A SIGN,counterfactual_test,B23.FAR.FAR,false,B23.FAR.FAR.S6062,false,6,17,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.TextGrid
B23-TUR-HT1-utt120,B23.TUR.TUR,TUR,TUR,090,F,HT1,120,98.459,100.048,1.5889999999999986,THE DOG CAME HOME AT LAST,THE DOG CAME HOME AT LAST,counterfactual_test,B23.FAR.FAR,false,B23.FAR.FAR.S2214,false,7,18,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.TextGrid
B23-TUR-HT2-utt002,B23.TUR.TUR,TUR,TUR,090,F,HT2,2,0.042,1.392,1.3499999999999999,THEY HEARD A FUNNY NOISE,THEY HEARD A FUNNY NOISE,counterfactual_test,B23.SPA.SPA,false,B23.SPA.SPA.S0448,false,5,13,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.TextGrid
B23-TUR-HT2-utt004,B23.TUR.TUR,TUR,TUR,090,F,HT2,4,1.436,3.105,1.669,THEY FOUND HIS BROTHER HIDING,THEY FOUND HIS BROTHER HIDING,counterfactual_test,B23.FAR.FAR,false,B23.FAR.FAR.S9530,false,5,19,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.TextGrid
B23-TUR-HT2-utt006,B23.TUR.TUR,TUR,TUR,090,F,HT2,6,3.2039999999999997,4.673,1.4690000000000003,THE DOG PLAYED WITH A STICK,THE DOG PLAYED WITH A STICK,counterfactual_test,B23.FAR.FAR,false,B23.FAR.FAR.S0015,false,8,19,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.TextGrid
B23-TUR-HT2-utt008,B23.TUR.TUR,TUR,TUR,090,F,HT2,8,4.766,5.975,1.2089999999999996,THE BOOK TELLS A STORY,THE BOOK TELLS A STORY,counterfactual_test,B23.BRP.BRP,false,B23.BRP.BRP.S5787,false,5,15,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.TextGrid
B23-TUR-HT2-utt010,B23.TUR.TUR,TUR,TUR,090,F,HT2,10,5.994,7.093999999999999,1.0999999999999996,THE MATCHES ARE ON A SHELF,THE MATCHES ARE ON A SHELF,counterfactual_test,B23.FAR.FAR,false,B23.FAR.FAR.S0582,false,6,16,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.TextGrid
B23-TUR-HT2-utt012,B23.TUR.TUR,TUR,TUR,090,F,HT2,12,7.116,8.754999999999999,1.6389999999999993,THE MILK WAS BY THE FRONT DOOR,THE MILK WAS BY THE FRONT DOOR,training_sentence,,false,,true,10,24,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.TextGrid
B23-TUR-HT2-utt014,B23.TUR.TUR,TUR,TUR,090,F,HT2,14,8.833,10.293000000000001,1.4600000000000009,THE BROOM WAS IN THE CORNER,THE BROOM WAS IN THE CORNER,training_sentence,,false,,true,6,18,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.TextGrid
B23-TUR-HT2-utt016,B23.TUR.TUR,TUR,TUR,090,F,HT2,16,10.465,11.754,1.2889999999999997,THE NEW ROAD IS ON THE MAP,THE NEW ROAD IS ON THE MAP,training_sentence,,false,,true,7,16,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.TextGrid
B23-TUR-HT2-utt018,B23.TUR.TUR,TUR,TUR,090,F,HT2,18,11.959000000000001,13.308,1.3489999999999984,SHE LOST HER CREDIT CARD,SHE LOST HER CREDIT CARD,training_sentence,,false,,true,5,18,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.TextGrid
B23-TUR-HT2-utt020,B23.TUR.TUR,TUR,TUR,090,F,HT2,20,13.540000000000001,14.749,1.2089999999999996,THE TEAM IS PLAYING WELL,THE TEAM IS PLAYING WELL,counterfactual_test,B23.FAR.FAR,false,B23.FAR.FAR.S5218,false,5,15,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.TextGrid
B23-TUR-HT2-utt022,B23.TUR.TUR,TUR,TUR,090,F,HT2,22,14.808000000000002,16.017000000000003,1.2090000000000014,THE BOY DID A HANDSTAND,THE BOY DID A HANDSTAND,training_sentence,,false,,true,5,17,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.TextGrid
B23-TUR-HT2-utt024,B23.TUR.TUR,TUR,TUR,090,F,HT2,24,16.201000000000004,17.771,1.5699999999999967,THEY TOOK SOME FOOD OUTSIDE,THEY TOOK SOME FOOD OUTSIDE,training_sentence,,false,,true,5,16,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.TextGrid
B23-TUR-HT2-utt026,B23.TUR.TUR,TUR,TUR,090,F,HT2,26,17.922000000000004,19.341,1.418999999999997,THE YOUNG PEOPLE ARE DANCING,THE YOUNG PEOPLE ARE DANCING,training_sentence,,false,,true,5,18,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.TextGrid
B23-TUR-HT2-utt028,B23.TUR.TUR,TUR,TUR,090,F,HT2,28,19.440000000000005,20.719000000000005,1.279,THEY WAITED FOR AN HOUR,THEY WAITED FOR AN HOUR,training_sentence,,false,,true,6,15,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.TextGrid
B23-TUR-HT2-utt030,B23.TUR.TUR,TUR,TUR,090,F,HT2,30,20.795000000000005,22.135000000000005,1.3399999999999999,THE SHIRTS ARE IN THE CLOSET,THE SHIRTS ARE IN THE CLOSET,counterfactual_test,B23.FAR.FAR,false,B23.FAR.FAR.S7421,false,6,18,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.TextGrid
B23-TUR-HT2-utt032,B23.TUR.TUR,TUR,TUR,090,F,HT2,32,22.198000000000004,23.528000000000002,1.3299999999999983,THEY WATCHED THE SCARY MOVIE,THEY WATCHED THE SCARY MOVIE,counterfactual_test,B23.BRP.BRP,false,B23.BRP.BRP.S9666,false,5,17,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.TextGrid
B23-TUR-HT2-utt034,B23.TUR.TUR,TUR,TUR,090,F,HT2,34,23.572000000000006,25.231000000000005,1.658999999999999,THE MILK IS IN A PITCHER,THE MILK IS IN A PITCHER,training_sentence,,false,,true,7,16,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.TextGrid
B23-TUR-HT2-utt036,B23.TUR.TUR,TUR,TUR,090,F,HT2,36,25.347000000000005,26.657000000000004,1.3099999999999987,THE TRUCK DROVE UP THE ROAD,THE TRUCK DROVE UP THE ROAD,training_sentence,,false,,true,7,18,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.TextGrid
B23-TUR-HT2-utt038,B23.TUR.TUR,TUR,TUR,090,F,HT2,38,26.726000000000006,28.306000000000004,1.5799999999999983,THE TALL MAN TIED HIS SHOES,THE TALL MAN TIED HIS SHOES,counterfactual_test,B23.FAR.FAR,false,B23.FAR.FAR.S8005,false,7,18,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.TextGrid
B23-TUR-HT2-utt040,B23.TUR.TUR,TUR,TUR,090,F,HT2,40,28.348000000000006,29.668000000000003,1.3199999999999967,A LETTER FELL ON THE FLOOR,A LETTER FELL ON THE FLOOR,counterfactual_test,B23.BRP.BRP,false,B23.BRP.BRP.S2103,false,7,17,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.TextGrid
B23-TUR-HT2-utt042,B23.TUR.TUR,TUR,TUR,090,F,HT2,42,29.723000000000006,31.063000000000006,1.3399999999999999,THE BALL BOUNCED VERY HIGH,THE BALL BOUNCED VERY HIGH,actual_test,B23.TUR.TUR,true,B23.TUR.TUR.S3199,true,6,17,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.TextGrid
B23-TUR-HT2-utt044,B23.TUR.TUR,TUR,TUR,090,F,HT2,44,31.131000000000007,32.60000000000001,1.4690000000000012,MOTHER CUT THE BIRTHDAY CAKE,MOTHER CUT THE BIRTHDAY CAKE,counterfactual_test,B23.BRP.BRP,false,B23.BRP.BRP.S3842,false,6,18,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.TextGrid
B23-TUR-HT2-utt046,B23.TUR.TUR,TUR,TUR,090,F,HT2,46,32.74600000000001,34.08700000000001,1.341000000000001,THE FOOTBALL GAME IS OVER,THE FOOTBALL GAME IS OVER,counterfactual_test,B23.BRP.BRP,false,B23.BRP.BRP.S7518,false,5,16,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.TextGrid
B23-TUR-HT2-utt048,B23.TUR.TUR,TUR,TUR,090,F,HT2,48,34.172000000000004,35.56100000000001,1.389000000000003,SHE STOOD NEAR THE WINDOW,SHE STOOD NEAR THE WINDOW,counterfactual_test,B23.BRP.BRP,false,B23.BRP.BRP.S0223,false,5,16,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.TextGrid
B23-TUR-HT2-utt050,B23.TUR.TUR,TUR,TUR,090,F,HT2,50,35.620000000000005,37.129000000000005,1.5090000000000003,THE KITCHEN CLOCK WAS WRONG,THE KITCHEN CLOCK WAS WRONG,training_sentence,,false,,true,6,18,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.TextGrid
B23-TUR-HT2-utt052,B23.TUR.TUR,TUR,TUR,090,F,HT2,52,37.197,38.798,1.600999999999999,THE CHILDREN HELPED THEIR TEACHER,THE CHILDREN HELPED THEIR TEACHER,training_sentence,,false,,true,7,23,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.TextGrid
B23-TUR-HT2-utt054,B23.TUR.TUR,TUR,TUR,090,F,HT2,54,38.969,40.539,1.5700000000000003,THEY CARRIED SOME SHOPPING BAGS,THEY CARRIED SOME SHOPPING BAGS,training_sentence,,false,,true,5,19,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.TextGrid
B23-TUR-HT2-utt056,B23.TUR.TUR,TUR,TUR,090,F,HT2,56,40.64,42.129000000000005,1.4890000000000043,SOMEONE IS CROSSING THE ROAD,SOMEONE IS CROSSING THE ROAD,training_sentence,,false,,true,5,19,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.TextGrid
B23-TUR-HT2-utt058,B23.TUR.TUR,TUR,TUR,090,F,HT2,58,42.19,43.859,1.669000000000004,SHE USES HER SPOON TO EAT,SHE USES HER SPOON TO EAT,counterfactual_test,B23.BRP.BRP,false,B23.BRP.BRP.S0363,false,6,17,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.TextGrid
B23-TUR-HT2-utt060,B23.TUR.TUR,TUR,TUR,090,F,HT2,60,43.99,45.209,1.2190000000000012,THE CAT LAY ON THE BED,THE CAT LAY ON THE BED,counterfactual_test,B23.FAR.FAR,false,B23.FAR.FAR.S5541,false,7,15,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.TextGrid
B23-TUR-HT2-utt062,B23.TUR.TUR,TUR,TUR,090,F,HT2,62,45.373999999999995,46.852999999999994,1.4789999999999992,THEY'RE RUNNING PAST THE HOUSE,THEY'RE RUNNING PAST THE HOUSE,training_sentence,,false,,true,5,17,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.TextGrid
B23-TUR-HT2-utt064,B23.TUR.TUR,TUR,TUR,090,F,HT2,64,46.876999999999995,48.556,1.679000000000002,HE'S WASHING HIS FACE WITH SOAP,HE'S WASHING HIS FACE WITH SOAP,counterfactual_test,B23.BRP.BRP,false,B23.BRP.BRP.S9562,false,6,20,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.TextGrid
B23-TUR-HT2-utt066,B23.TUR.TUR,TUR,TUR,090,F,HT2,66,48.593999999999994,50.083,1.4890000000000043,THE DOG IS CHASING THE CAT,THE DOG IS CHASING THE CAT,counterfactual_test,B23.BRP.BRP,false,B23.BRP.BRP.S3383,false,6,17,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.TextGrid
B23-TUR-HT2-utt068,B23.TUR.TUR,TUR,TUR,090,F,HT2,68,50.227,51.847,1.6200000000000045,THE MILKMAN DRIVES A SMALL TRUCK,THE MILKMAN DRIVES A SMALL TRUCK,training_sentence,,false,,true,6,23,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.TextGrid
B23-TUR-HT2-utt070,B23.TUR.TUR,TUR,TUR,090,F,HT2,70,51.901999999999994,53.492,1.5900000000000034,THE BUS LEAVES BEFORE THE TRAIN,THE BUS LEAVES BEFORE THE TRAIN,training_sentence,,false,,true,6,20,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.TextGrid
B23-TUR-HT2-utt072,B23.TUR.TUR,TUR,TUR,090,F,HT2,72,53.562,54.931999999999995,1.3699999999999974,THE BABY HAS BLUE EYES,THE BABY HAS BLUE EYES,counterfactual_test,B23.BRP.BRP,false,B23.BRP.BRP.S5422,false,5,14,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.TextGrid
B23-TUR-HT2-utt074,B23.TUR.TUR,TUR,TUR,090,F,HT2,74,54.952999999999996,56.132,1.179000000000002,THE BAG FELL OFF THE SHELF,THE BAG FELL OFF THE SHELF,counterfactual_test,B23.BRP.BRP,false,B23.BRP.BRP.S5237,false,8,18,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.TextGrid
B23-TUR-HT2-utt076,B23.TUR.TUR,TUR,TUR,090,F,HT2,76,56.162,57.382,1.2199999999999989,THEY ARE COMING FOR DINNER,THEY ARE COMING FOR DINNER,training_sentence,,false,,true,6,17,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.TextGrid
B23-TUR-HT2-utt078,B23.TUR.TUR,TUR,TUR,090,F,HT2,78,57.416,58.955,1.5390000000000015,THEY WANTED SOME POTATOES,THEY WANTED SOME POTATOES,training_sentence,,false,,true,4,18,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.TextGrid
B23-TUR-HT2-utt080,B23.TUR.TUR,TUR,TUR,090,F,HT2,80,58.979,60.138,1.158999999999999,THEY KNOCKED ON THE WINDOW,THEY KNOCKED ON THE WINDOW,counterfactual_test,B23.FAR.FAR,false,B23.FAR.FAR.S8198,false,5,15,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.TextGrid
B23-TUR-HT2-utt082,B23.TUR.TUR,TUR,TUR,090,F,HT2,82,60.179,61.739000000000004,1.5600000000000023,SCHOOL GOT OUT EARLY TODAY,SCHOOL GOT OUT EARLY TODAY,training_sentence,,false,,true,5,16,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.TextGrid
B23-TUR-HT2-utt084,B23.TUR.TUR,TUR,TUR,090,F,HT2,84,61.809000000000005,63.6,1.7909999999999968,THE FOOTBALL HIT THE GOALPOST,THE FOOTBALL HIT THE GOALPOST,counterfactual_test,B23.FAR.FAR,false,B23.FAR.FAR.S1895,false,6,21,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.TextGrid
B23-TUR-HT2-utt086,B23.TUR.TUR,TUR,TUR,090,F,HT2,86,63.623,65.262,1.639000000000003,THE BOY RAN AWAY FROM SCHOOL,THE BOY RAN AWAY FROM SCHOOL,training_sentence,,false,,true,6,18,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.TextGrid
B23-TUR-HT2-utt088,B23.TUR.TUR,TUR,TUR,090,F,HT2,88,65.411,66.52,1.1089999999999947,SUGAR IS VERY SWEET,SUGAR IS VERY SWEET,training_sentence,,false,,true,4,14,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT2.TextGrid
